Device: mps
Curves: [601] (1 curves, max_p=601)
Variant: CRT-BOTH
  Curve 0 (p=601): CRT factors 24 x 25
Total solution space: 96000 across 1 curves
  Curve 0 (p=601): space=96000, 160 primitive roots
Train: 28800, Test: 67200
Vocab size: 606, max_len: 10
/Users/davidsvensson/Desktop/rd-lumi-z3/venv/lib/python3.13/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
Model: M05, d_model=160, n_heads=5, n_layers=2
Params: 814,686 total, 618,560 core
WD: start=0.05, max=0.2391, step=0.05

Starting training: 15000 epochs
================================================================================
  Ep      0 | tr=0.0017 te=0.0017 loss=6.7664 wd=0.0500 t=28.3s | c0(p=601)=0.00
  Ep   4200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1348.6s | c0(p=601)=0.00
  Ep   4300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1365.5s | c0(p=601)=0.00
  Ep   4400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1409.0s | c0(p=601)=0.00
  Ep   4500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1426.4s | c0(p=601)=0.00
  Ep   4600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1469.5s | c0(p=601)=0.00
  Ep   4700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1486.3s | c0(p=601)=0.00
  Ep   4800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1528.7s | c0(p=601)=0.00
  Ep   4900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1546.3s | c0(p=601)=0.00
  Ep   5000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1588.4s | c0(p=601)=0.00
  Ep   5100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1605.2s | c0(p=601)=0.00
  Ep   5200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1648.5s | c0(p=601)=0.00
  Ep   5300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1666.0s | c0(p=601)=0.00
  Ep   5400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1709.4s | c0(p=601)=0.00
  Ep   5500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1726.1s | c0(p=601)=0.00
  Ep   5600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1769.2s | c0(p=601)=0.00
  Ep   5700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1786.5s | c0(p=601)=0.00
  Ep   5800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1829.8s | c0(p=601)=0.00
  Ep   5900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1846.5s | c0(p=601)=0.00
  Ep   6000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1890.0s | c0(p=601)=0.00
  Ep   6100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1907.5s | c0(p=601)=0.00
  Ep   6200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1950.5s | c0(p=601)=0.00
  Ep   6300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1967.4s | c0(p=601)=0.00
  Ep   6400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2010.2s | c0(p=601)=0.00
  Ep   6500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2027.6s | c0(p=601)=0.00
  Ep   6600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2070.4s | c0(p=601)=0.00
  Ep   6700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2087.1s | c0(p=601)=0.00
  Ep   6800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2130.4s | c0(p=601)=0.00
  Ep   6900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2147.4s | c0(p=601)=0.00
  Ep   7000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2190.5s | c0(p=601)=0.00
  Ep   7100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2207.7s | c0(p=601)=0.00
  Ep   7200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2250.7s | c0(p=601)=0.00
  Ep   7300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2268.1s | c0(p=601)=0.00
  Ep   7400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2310.8s | c0(p=601)=0.00
  Ep   7500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2327.5s | c0(p=601)=0.00
  Ep   7600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2370.4s | c0(p=601)=0.00
  Ep   7700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2387.8s | c0(p=601)=0.00
  Ep   7800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2429.9s | c0(p=601)=0.00
  Ep   7900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2446.6s | c0(p=601)=0.00
  Ep   8000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2489.4s | c0(p=601)=0.00
  Ep   8100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2506.6s | c0(p=601)=0.00
  Ep   8200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2549.8s | c0(p=601)=0.00
  Ep   8300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2566.5s | c0(p=601)=0.00
  Ep   8400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2609.0s | c0(p=601)=0.00
  Ep   8500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2626.0s | c0(p=601)=0.00
  Ep   8600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2669.8s | c0(p=601)=0.00
  Ep   8700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2686.7s | c0(p=601)=0.00
  Ep   8800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2730.0s | c0(p=601)=0.00
  Ep   8900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2746.9s | c0(p=601)=0.00
  Ep   9000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2790.2s | c0(p=601)=0.00
  Ep   9100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2807.2s | c0(p=601)=0.00
  Ep   9200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2850.6s | c0(p=601)=0.00
  Ep   9300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2867.4s | c0(p=601)=0.00
  Ep   9400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2910.0s | c0(p=601)=0.00
  Ep   9500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2926.7s | c0(p=601)=0.00
  Ep   9600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2970.0s | c0(p=601)=0.00
  Ep   9700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2986.8s | c0(p=601)=0.00
  Ep   9800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3029.2s | c0(p=601)=0.00
  Ep   9900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3045.9s | c0(p=601)=0.00
  Ep  10000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3089.0s | c0(p=601)=0.00
  Ep  10100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3105.7s | c0(p=601)=0.00
  Ep  10200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3148.7s | c0(p=601)=0.00
  Ep  10300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3165.4s | c0(p=601)=0.00
  Ep  10400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3210.0s | c0(p=601)=0.00
  Ep  10500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3227.8s | c0(p=601)=0.00
  Ep  10600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3271.1s | c0(p=601)=0.00
  Ep  10700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3287.8s | c0(p=601)=0.00
  Ep  10800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3330.9s | c0(p=601)=0.00
  Ep  10900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3347.6s | c0(p=601)=0.00
  Ep  11000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3391.2s | c0(p=601)=0.00
  Ep  11100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3408.0s | c0(p=601)=0.00
  Ep  11200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3451.1s | c0(p=601)=0.00
  Ep  11300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3467.9s | c0(p=601)=0.00
  Ep  11400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3510.9s | c0(p=601)=0.00
  Ep  11500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3528.4s | c0(p=601)=0.00
  Ep  11600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3571.3s | c0(p=601)=0.00
  Ep  11700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3588.2s | c0(p=601)=0.00
  Ep  11800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3632.2s | c0(p=601)=0.00
  Ep  11900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3649.3s | c0(p=601)=0.00
  Ep  12000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3692.3s | c0(p=601)=0.00
  Ep  12100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3709.3s | c0(p=601)=0.00
  Ep  12200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3753.1s | c0(p=601)=0.00
  Ep  12300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3770.5s | c0(p=601)=0.00
  Ep  12400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3813.4s | c0(p=601)=0.00
  Ep  12500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3830.1s | c0(p=601)=0.00
  Ep  12600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3872.4s | c0(p=601)=0.00
  Ep  12700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3889.2s | c0(p=601)=0.00
  Ep  12800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3932.0s | c0(p=601)=0.00
  Ep  12900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3948.7s | c0(p=601)=0.00
  Ep  13000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3992.0s | c0(p=601)=0.00
  Ep  13100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4008.7s | c0(p=601)=0.00
  Ep  13200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4051.8s | c0(p=601)=0.00
  Ep  13300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4068.5s | c0(p=601)=0.00
  Ep  13400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4111.3s | c0(p=601)=0.00
  Ep  13500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4128.2s | c0(p=601)=0.00
  Ep  13600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4171.3s | c0(p=601)=0.00
  Ep  13700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4188.0s | c0(p=601)=0.00
  Ep  13800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4230.7s | c0(p=601)=0.00
  Ep  13900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4247.6s | c0(p=601)=0.00
  Ep  14000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4290.7s | c0(p=601)=0.00
  Ep  14100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4307.5s | c0(p=601)=0.00
  Ep  14200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4350.8s | c0(p=601)=0.00
  Ep  14300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4367.5s | c0(p=601)=0.00
  Ep  14400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4410.2s | c0(p=601)=0.00
  Ep  14500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4426.9s | c0(p=601)=0.00
  Ep  14600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4470.3s | c0(p=601)=0.00
  Ep  14700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4487.1s | c0(p=601)=0.00
  Ep  14800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4529.7s | c0(p=601)=0.00
  Ep  14900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4546.4s | c0(p=601)=0.00
  Ep  14999 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=4590.3s | c0(p=601)=0.00

================================================================================
Training complete: 15000 epochs in 4590.4s
Best test acc: 0.0017
Per-curve final:
  Curve 0 (p=601): 0.0000 FAILED
All curves grokked: False
================================================================================
