Device: mps
Curves: [601] (1 curves, max_p=601)
Variant: CRT-BOTH
  Curve 0 (p=601): CRT factors 24 x 25
Total solution space: 96000 across 1 curves
  Curve 0 (p=601): space=96000, 160 primitive roots
Train: 28800, Test: 67200
Vocab size: 606, max_len: 10
/Users/davidsvensson/Desktop/rd-lumi-z3/venv/lib/python3.13/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
Model: M04, d_model=128, n_heads=4, n_layers=2
Params: 553,566 total, 396,544 core
WD: start=0.05, max=0.2987, step=0.05

Starting training: 15000 epochs
================================================================================
  Ep      0 | tr=0.0016 te=0.0018 loss=6.8319 wd=0.0500 t=29.9s | c0(p=601)=0.00
  Ep   1200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=350.6s | c0(p=601)=0.00
  Ep   1300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=363.3s | c0(p=601)=0.00
  Ep   1400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=402.1s | c0(p=601)=0.00
  Ep   1500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=414.5s | c0(p=601)=0.00
  Ep   1600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=452.8s | c0(p=601)=0.00
  Ep   1700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=465.4s | c0(p=601)=0.00
  Ep   1800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=503.9s | c0(p=601)=0.00
  Ep   1900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=516.5s | c0(p=601)=0.00
  Ep   2000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=555.4s | c0(p=601)=0.00
  Ep   2100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=567.8s | c0(p=601)=0.00
  Ep   2200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=608.9s | c0(p=601)=0.00
  Ep   2300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=621.8s | c0(p=601)=0.00
  Ep   2400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=660.8s | c0(p=601)=0.00
  Ep   2500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=673.2s | c0(p=601)=0.00
  Ep   2600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=711.3s | c0(p=601)=0.00
  Ep   2700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=723.7s | c0(p=601)=0.00
  Ep   2800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=761.3s | c0(p=601)=0.00
  Ep   2900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=773.7s | c0(p=601)=0.00
  Ep   3000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=811.8s | c0(p=601)=0.00
  Ep   3100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=824.2s | c0(p=601)=0.00
  Ep   3200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=861.7s | c0(p=601)=0.00
  Ep   3300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=874.1s | c0(p=601)=0.00
  Ep   3400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=912.4s | c0(p=601)=0.00
  Ep   3500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=924.8s | c0(p=601)=0.00
  Ep   3600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=962.8s | c0(p=601)=0.00
  Ep   3700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=975.3s | c0(p=601)=0.00
  Ep   3800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1013.6s | c0(p=601)=0.00
  Ep   3900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1026.0s | c0(p=601)=0.00
  Ep   4000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1063.7s | c0(p=601)=0.00
  Ep   4100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1076.2s | c0(p=601)=0.00
  Ep   4200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1114.0s | c0(p=601)=0.00
  Ep   4300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1126.4s | c0(p=601)=0.00
  Ep   4400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1164.7s | c0(p=601)=0.00
  Ep   4500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1177.1s | c0(p=601)=0.00
  Ep   4600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1215.2s | c0(p=601)=0.00
  Ep   4700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1227.6s | c0(p=601)=0.00
  Ep   4800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1265.8s | c0(p=601)=0.00
  Ep   4900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1278.2s | c0(p=601)=0.00
  Ep   5000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1315.6s | c0(p=601)=0.00
  Ep   5100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1328.0s | c0(p=601)=0.00
  Ep   5200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1365.2s | c0(p=601)=0.00
  Ep   5300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1377.6s | c0(p=601)=0.00
  Ep   5400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1414.5s | c0(p=601)=0.00
  Ep   5500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1426.9s | c0(p=601)=0.00
  Ep   5600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1464.2s | c0(p=601)=0.00
  Ep   5700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1476.6s | c0(p=601)=0.00
  Ep   5800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1513.8s | c0(p=601)=0.00
  Ep   5900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1526.2s | c0(p=601)=0.00
  Ep   6000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1563.2s | c0(p=601)=0.00
  Ep   6100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1575.6s | c0(p=601)=0.00
  Ep   6200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1612.9s | c0(p=601)=0.00
  Ep   6300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1625.3s | c0(p=601)=0.00
  Ep   6400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1662.1s | c0(p=601)=0.00
  Ep   6500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1674.5s | c0(p=601)=0.00
  Ep   6600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1711.4s | c0(p=601)=0.00
  Ep   6700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1723.8s | c0(p=601)=0.00
  Ep   6800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1761.0s | c0(p=601)=0.00
  Ep   6900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1773.4s | c0(p=601)=0.00
  Ep   7000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1810.5s | c0(p=601)=0.00
  Ep   7100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1822.9s | c0(p=601)=0.00
  Ep   7200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1860.2s | c0(p=601)=0.00
  Ep   7300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1872.6s | c0(p=601)=0.00
  Ep   7400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1909.7s | c0(p=601)=0.00
  Ep   7500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1922.1s | c0(p=601)=0.00
  Ep   7600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1959.6s | c0(p=601)=0.00
  Ep   7700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=1972.0s | c0(p=601)=0.00
  Ep   7800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2010.3s | c0(p=601)=0.00
  Ep   7900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2022.7s | c0(p=601)=0.00
  Ep   8000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2060.7s | c0(p=601)=0.00
  Ep   8100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2073.1s | c0(p=601)=0.00
  Ep   8200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2110.9s | c0(p=601)=0.00
  Ep   8300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2123.3s | c0(p=601)=0.00
  Ep   8400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2161.3s | c0(p=601)=0.00
  Ep   8500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2173.7s | c0(p=601)=0.00
  Ep   8600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2211.9s | c0(p=601)=0.00
  Ep   8700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2224.3s | c0(p=601)=0.00
  Ep   8800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2261.8s | c0(p=601)=0.00
  Ep   8900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2274.2s | c0(p=601)=0.00
  Ep   9000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2311.3s | c0(p=601)=0.00
  Ep   9100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2323.8s | c0(p=601)=0.00
  Ep   9200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2361.7s | c0(p=601)=0.00
  Ep   9300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2374.2s | c0(p=601)=0.00
  Ep   9400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2412.1s | c0(p=601)=0.00
  Ep   9500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2424.5s | c0(p=601)=0.00
  Ep   9600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2462.8s | c0(p=601)=0.00
  Ep   9700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2475.2s | c0(p=601)=0.00
  Ep   9800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2513.2s | c0(p=601)=0.00
  Ep   9900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2525.6s | c0(p=601)=0.00
  Ep  10000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2563.6s | c0(p=601)=0.00
  Ep  10100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2576.0s | c0(p=601)=0.00
  Ep  10200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2614.1s | c0(p=601)=0.00
  Ep  10300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2626.5s | c0(p=601)=0.00
  Ep  10400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2664.4s | c0(p=601)=0.00
  Ep  10500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2676.9s | c0(p=601)=0.00
  Ep  10600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2715.1s | c0(p=601)=0.00
  Ep  10700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2727.5s | c0(p=601)=0.00
  Ep  10800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2765.3s | c0(p=601)=0.00
  Ep  10900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2777.8s | c0(p=601)=0.00
  Ep  11000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2816.0s | c0(p=601)=0.00
  Ep  11100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2828.4s | c0(p=601)=0.00
  Ep  11200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2866.3s | c0(p=601)=0.00
  Ep  11300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2878.7s | c0(p=601)=0.00
  Ep  11400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2916.5s | c0(p=601)=0.00
  Ep  11500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2928.9s | c0(p=601)=0.00
  Ep  11600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2967.2s | c0(p=601)=0.00
  Ep  11700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=2979.6s | c0(p=601)=0.00
  Ep  11800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3017.4s | c0(p=601)=0.00
  Ep  11900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3029.9s | c0(p=601)=0.00
  Ep  12000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3067.4s | c0(p=601)=0.00
  Ep  12100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3079.8s | c0(p=601)=0.00
  Ep  12200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3117.3s | c0(p=601)=0.00
  Ep  12300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3129.8s | c0(p=601)=0.00
  Ep  12400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3167.8s | c0(p=601)=0.00
  Ep  12500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3180.2s | c0(p=601)=0.00
  Ep  12600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3218.3s | c0(p=601)=0.00
  Ep  12700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3230.7s | c0(p=601)=0.00
  Ep  12800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3268.5s | c0(p=601)=0.00
  Ep  12900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3280.9s | c0(p=601)=0.00
  Ep  13000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3319.2s | c0(p=601)=0.00
  Ep  13100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3331.6s | c0(p=601)=0.00
  Ep  13200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3369.7s | c0(p=601)=0.00
  Ep  13300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3382.1s | c0(p=601)=0.00
  Ep  13400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3419.3s | c0(p=601)=0.00
  Ep  13500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3431.7s | c0(p=601)=0.00
  Ep  13600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3468.6s | c0(p=601)=0.00
  Ep  13700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3481.0s | c0(p=601)=0.00
  Ep  13800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3518.6s | c0(p=601)=0.00
  Ep  13900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3531.0s | c0(p=601)=0.00
  Ep  14000 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3568.0s | c0(p=601)=0.00
  Ep  14100 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3580.4s | c0(p=601)=0.00
  Ep  14200 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3617.5s | c0(p=601)=0.00
  Ep  14300 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3629.9s | c0(p=601)=0.00
  Ep  14400 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3667.0s | c0(p=601)=0.00
  Ep  14500 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3679.4s | c0(p=601)=0.00
  Ep  14600 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3716.6s | c0(p=601)=0.00
  Ep  14700 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3729.0s | c0(p=601)=0.00
  Ep  14800 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3766.3s | c0(p=601)=0.00
  Ep  14900 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3778.7s | c0(p=601)=0.00
  Ep  14999 | tr=0.0000 te=0.0000 loss=0.0000 wd=0.0500 t=3815.6s | c0(p=601)=0.00

================================================================================
Training complete: 15000 epochs in 3815.7s
Best test acc: 0.0018
Per-curve final:
  Curve 0 (p=601): 0.0000 FAILED
All curves grokked: False
================================================================================
